pubDate,ISOnumeric3,"SUBSTR(r.callNumber,1,1)",COUNT(r.recordID)
1884,51,C,1
1884,56,G,1
1884,56,H,1
1884,56,Z,1
1884,68,F,2
1884,70,D,1
1884,72,D,1
1884,76,F,8
1884,76,Z,1
1884,104,D,1
1884,104,M,1
1884,116,M,1
1884,124,D,1
1884,124,E,2
1884,124,F,27
1884,124,G,1
1884,124,H,1
1884,124,J,3
1884,124,P,1
1884,124,Q,1
1884,124,Y,1
1884,144,D,1
1884,152,E,1
1884,156,B,3
1884,156,D,11
1884,156,M,5
1884,156,Z,1
1884,178,D,3
1884,180,D,1
1884,180,J,1
1884,192,F,1
1884,192,N,1
1884,203,D,1
1884,208,J,1
1884,214,F,2
1884,246,G,1
1884,246,Z,1
1884,250,A,4
1884,250,B,4
1884,250,D,31
1884,250,F,3
1884,250,J,6
1884,250,L,1
1884,250,M,1
1884,250,N,1
1884,250,P,9
1884,250,U,1
1884,250,Z,2
1884,276,D,15
1884,276,J,1
1884,276,K,1
1884,276,N,1
1884,276,P,2
1884,276,Z,1
1884,300,D,6
1884,320,F,1
1884,332,F,1
1884,340,F,3
1884,348,D,3
1884,348,H,1
1884,348,M,1
1884,356,B,3
1884,356,C,1
1884,356,D,16
1884,356,J,1
1884,356,M,1
1884,356,P,2
1884,360,D,11
1884,360,Q,1
1884,372,D,8
1884,372,P,1
1884,372,Z,1
1884,380,B,1
1884,380,C,1
1884,380,D,16
1884,380,L,2
1884,380,M,1
1884,380,P,6
1884,380,Q,1
1884,380,U,1
1884,380,Y,2
1884,380,Z,3
1884,392,D,26
1884,392,J,1
1884,392,P,2
1884,392,Z,3
1884,410,D,2
1884,422,P,1
1884,442,D,1
1884,450,D,8
1884,470,D,1
1884,484,E,1
1884,484,F,15
1884,484,Q,1
1884,484,Y,1
1884,492,D,1
1884,496,D,1
1884,504,U,1
1884,524,D,1
1884,528,C,1
1884,528,D,4
1884,528,J,1
1884,528,Z,1
1884,554,D,1
1884,558,F,3
1884,598,D,1
1884,616,D,16
1884,616,G,2
1884,616,H,1
1884,616,P,1
1884,616,Q,1
1884,620,D,5
1884,642,D,1
1884,643,C,1
1884,643,D,11
1884,643,G,1
1884,643,M,1
1884,643,P,7
1884,643,S,1
1884,654,F,1
1884,682,D,1
1884,704,D,3
1884,704,J,1
1884,705,D,1
1884,710,D,4
1884,710,P,1
1884,724,C,1
1884,724,D,8
1884,724,K,1
1884,724,N,1
1884,724,P,1
1884,724,Y,1
1884,729,D,5
1884,752,D,1
1884,752,P,2
1884,756,D,1
1884,764,D,2
1884,780,F,1
1884,792,C,1
1884,792,D,2
1884,792,G,1
1884,792,P,1
1884,800,D,1
1884,807,D,1
1884,818,D,12
1884,818,T,1
1884,826,B,3
1884,826,D,65
1884,826,E,1
1884,826,H,3
1884,826,J,5
1884,826,L,1
1884,826,N,2
1884,826,P,15
1884,826,R,1
1884,826,Z,3
1884,840,B,6
1884,840,C,1
1884,840,D,6
1884,840,E,86
1884,840,F,219
1884,840,G,4
1884,840,H,9
1884,840,J,11
1884,840,K,1
1884,840,M,1
1884,840,N,1
1884,840,P,27
1884,840,Q,1
1884,840,S,2
1884,840,T,4
1884,840,Y,13
1884,840,Z,1
1884,858,J,1
1884,860,D,1
1884,862,F,1
1884,862,Y,1
1884,887,D,1
1885,12,Q,1
1885,32,F,3
1885,32,L,1
1885,36,D,2
1885,36,P,1
1885,44,F,1
1885,56,J,1
1885,56,N,1
1885,56,P,1
1885,60,F,1
1885,76,F,9
1885,100,D,1
1885,124,F,16
1885,124,N,1
1885,152,P,1
1885,156,D,11
1885,156,G,1
1885,156,M,6
1885,156,Z,1
1885,178,D,2
1885,178,E,2
1885,178,J,1
1885,180,D,1
1885,180,J,3
1885,192,F,3
1885,192,P,1
1885,196,N,2
1885,208,D,2
1885,208,P,1
1885,246,B,1
1885,246,D,5
1885,250,A,1
1885,250,B,2
1885,250,C,4
1885,250,D,33
1885,250,F,1
1885,250,H,1
1885,250,J,5
1885,250,N,1
1885,250,P,6
1885,250,Z,1
1885,268,G,1
1885,276,C,1
1885,276,D,4
1885,276,E,1
1885,276,F,1
1885,276,G,3
1885,276,H,1
1885,276,J,1
1885,276,P,1
1885,276,U,1
1885,300,D,5
1885,300,N,1
1885,300,Z,1
1885,312,F,1
1885,320,F,3
1885,340,J,1
1885,348,D,6
1885,352,D,1
1885,352,Z,1
1885,356,B,1
1885,356,D,18
1885,356,F,4
1885,356,J,1
1885,356,M,2
1885,356,P,2
1885,360,D,4
1885,360,Q,2
1885,372,D,4
1885,372,P,1
1885,372,Y,1
1885,380,D,13
1885,380,E,2
1885,380,H,1
1885,380,P,9
1885,380,Q,3
1885,380,Y,1
1885,380,Z,1
1885,392,D,25
1885,392,H,2
1885,392,N,1
1885,392,P,3
1885,392,Y,1
1885,410,D,1
1885,410,H,2
1885,440,D,2
1885,450,D,3
1885,450,Q,3
1885,466,D,1
1885,484,F,11
1885,484,H,1
1885,484,K,1
1885,484,Y,1
1885,504,D,1
1885,508,D,1
1885,512,D,6
1885,524,D,1
1885,528,A,1
1885,528,C,1
1885,528,D,7
1885,528,L,1
1885,528,Z,1
1885,558,F,1
1885,558,Y,1
1885,558,Z,3
1885,574,D,1
1885,578,D,3
1885,578,P,1
1885,600,F,2
1885,604,F,2
1885,608,G,1
1885,612,D,1
1885,616,D,8
1885,616,J,2
1885,616,K,1
1885,616,P,3
1885,620,D,4
1885,620,P,1
1885,630,H,2
1885,630,R,1
1885,642,D,1
1885,642,J,1
1885,643,D,15
1885,643,G,2
1885,643,P,2
1885,682,D,4
1885,682,G,1
1885,682,H,2
1885,704,D,1
1885,710,D,3
1885,710,M,1
1885,710,Q,1
1885,724,D,13
1885,724,F,1
1885,724,L,1
1885,729,D,3
1885,729,N,2
1885,752,D,1
1885,756,D,1
1885,756,J,2
1885,788,D,1
1885,788,Q,1
1885,792,D,4
1885,804,D,2
1885,807,D,1
1885,818,B,2
1885,818,D,6
1885,818,P,1
1885,826,C,6
1885,826,D,80
1885,826,F,1
1885,826,G,1
1885,826,H,5
1885,826,J,5
1885,826,K,2
1885,826,M,3
1885,826,P,20
1885,826,R,1
1885,826,Y,1
1885,826,Z,3
1885,840,B,1
1885,840,C,2
1885,840,D,9
1885,840,E,75
1885,840,F,139
1885,840,G,4
1885,840,H,3
1885,840,J,13
1885,840,K,3
1885,840,L,1
1885,840,N,1
1885,840,P,41
1885,840,Q,8
1885,840,R,1
1885,840,T,2
1885,840,U,3
1885,840,Y,6
1885,840,Z,5
1885,858,A,1
1885,858,F,1
1885,858,J,1
1885,858,P,1
1885,860,D,1
1885,862,F,3
1885,894,D,1
1886,10,G,1
1886,12,D,2
1886,32,F,7
1886,36,D,5
1886,36,Z,1
1886,40,D,1
1886,40,H,1
1886,40,J,1
1886,56,Z,1
1886,68,F,4
1886,76,F,7
1886,100,D,2
1886,104,D,2
1886,116,M,2
1886,124,D,1
1886,124,E,4
1886,124,F,15
1886,124,H,1
1886,124,Y,1
1886,152,F,2
1886,156,B,1
1886,156,C,1
1886,156,D,6
1886,156,P,1
1886,170,F,3
1886,170,T,2
1886,178,D,1
1886,178,M,1
1886,178,P,2
1886,180,D,1
1886,188,F,1
1886,191,D,2
1886,203,B,2
1886,203,R,1
1886,208,D,2
1886,208,P,1
1886,218,F,1
1886,231,D,2
1886,242,D,1
1886,246,D,1
1886,250,B,2
1886,250,D,50
1886,250,G,1
1886,250,H,6
1886,250,J,3
1886,250,P,9
1886,250,Z,3
1886,276,C,1
1886,276,D,17
1886,276,G,2
1886,276,H,2
1886,276,J,1
1886,276,N,1
1886,276,P,3
1886,288,D,2
1886,300,A,1
1886,300,B,1
1886,300,D,9
1886,300,N,1
1886,300,P,7
1886,332,F,2
1886,348,D,2
1886,348,G,1
1886,348,Z,1
1886,356,D,8
1886,356,F,1
1886,356,G,1
1886,356,M,2
1886,356,P,1
1886,360,D,3
1886,360,H,1
1886,364,D,2
1886,364,G,1
1886,372,B,1
1886,372,D,11
1886,372,E,1
1886,372,J,1
1886,372,Y,1
1886,380,C,1
1886,380,D,13
1886,380,G,1
1886,380,H,1
1886,380,J,1
1886,380,M,1
1886,380,N,2
1886,380,P,10
1886,380,Q,1
1886,380,Z,5
1886,392,D,22
1886,392,L,2
1886,392,P,1
1886,392,Z,1
1886,410,D,1
1886,422,P,1
1886,426,D,1
1886,440,D,1
1886,450,D,3
1886,470,D,1
1886,474,F,1
1886,484,F,7
1886,484,J,1
1886,484,K,1
1886,484,Z,1
1886,512,D,2
1886,528,D,1
1886,528,H,1
1886,528,Z,1
1886,554,D,1
1886,554,H,2
1886,554,K,1
1886,558,Y,1
1886,578,D,3
1886,583,D,1
1886,591,E,1
1886,591,F,2
1886,591,H,1
1886,591,T,2
1886,600,F,1
1886,604,F,2
1886,604,H,1
1886,608,D,1
1886,616,D,11
1886,616,J,2
1886,616,P,1
1886,620,D,3
1886,620,G,2
1886,630,F,3
1886,630,M,1
1886,642,D,2
1886,643,D,14
1886,643,G,2
1886,643,P,3
1886,643,T,1
1886,682,D,2
1886,688,D,1
1886,704,M,1
1886,705,D,1
1886,710,D,7
1886,724,D,9
1886,724,G,1
1886,724,H,1
1886,724,J,2
1886,724,P,1
1886,724,Z,1
1886,729,Z,1
1886,740,F,2
1886,752,P,1
1886,756,G,1
1886,756,H,1
1886,760,P,2
1886,764,D,3
1886,792,D,1
1886,792,P,1
1886,807,D,3
1886,818,D,1
1886,818,P,2
1886,818,Z,1
1886,826,C,6
1886,826,D,68
1886,826,E,1
1886,826,G,1
1886,826,H,3
1886,826,J,8
1886,826,K,2
1886,826,M,3
1886,826,P,31
1886,826,Q,2
1886,826,Y,1
1886,826,Z,3
1886,840,A,1
1886,840,B,8
1886,840,C,1
1886,840,D,9
1886,840,E,80
1886,840,F,146
1886,840,G,1
1886,840,H,18
1886,840,J,6
1886,840,K,3
1886,840,M,1
1886,840,P,25
1886,840,Q,2
1886,840,S,1
1886,840,T,4
1886,840,U,2
1886,840,Y,5
1886,840,Z,2
1886,858,F,1
1886,894,P,1
1887,12,D,1
1887,32,F,11
1887,32,H,4
1887,32,Q,1
1887,36,D,1
1887,40,D,4
1887,40,P,1
1887,51,M,1
1887,56,D,1
1887,56,G,1
1887,56,Z,1
1887,68,F,2
1887,68,J,1
1887,70,D,3
1887,76,F,1
1887,90,D,2
1887,100,D,1
1887,116,M,1
1887,124,B,1
1887,124,D,1
1887,124,E,4
1887,124,F,21
1887,124,H,4
1887,124,K,1
1887,124,Y,1
1887,148,D,2
1887,152,B,1
1887,152,F,1
1887,152,H,1
1887,156,B,3
1887,156,D,12
1887,156,G,1
1887,156,K,1
1887,156,M,4
1887,170,J,1
1887,178,D,3
1887,178,K,1
1887,178,P,2
1887,188,F,3
1887,191,D,1
1887,191,I,1
1887,192,D,1
1887,192,F,2
1887,192,M,1
1887,192,P,1
1887,196,D,2
1887,203,B,1
1887,203,R,1
1887,208,C,1
1887,208,D,1
1887,218,F,1
1887,231,D,1
1887,233,J,1
1887,246,D,3
1887,250,A,3
1887,250,C,3
1887,250,D,36
1887,250,E,1
1887,250,F,1
1887,250,G,2
1887,250,H,1
1887,250,J,3
1887,250,K,1
1887,250,M,1
1887,250,N,3
1887,250,P,1
1887,250,Z,3
1887,258,D,1
1887,268,D,1
1887,268,Z,1
1887,276,C,1
1887,276,D,18
1887,276,G,1
1887,276,H,2
1887,276,J,3
1887,276,K,1
1887,300,D,10
1887,300,P,3
1887,320,F,2
1887,320,J,1
1887,328,F,2
1887,332,F,1
1887,340,F,1
1887,348,D,2
1887,348,I,2
1887,352,D,1
1887,352,P,1
1887,356,D,11
1887,356,F,2
1887,356,G,1
1887,356,K,1
1887,356,M,3
1887,356,P,1
1887,356,Q,1
1887,356,U,1
1887,360,D,5
1887,364,D,1
1887,364,P,1
1887,364,Y,1
1887,372,D,6
1887,372,H,2
1887,372,P,3
1887,380,C,1
1887,380,D,29
1887,380,H,1
1887,380,P,11
1887,380,Q,3
1887,380,U,1
1887,380,Y,2
1887,380,Z,2
1887,392,A,1
1887,392,D,12
1887,392,H,1
1887,392,J,2
1887,392,K,2
1887,392,P,1
1887,392,T,1
1887,392,Z,1
1887,430,Y,1
1887,440,C,1
1887,450,D,3
1887,462,G,1
1887,470,D,1
1887,484,F,13
1887,484,L,1
1887,484,P,1
1887,496,B,1
1887,496,D,1
1887,496,G,1
1887,499,D,1
1887,508,D,1
1887,512,D,1
1887,528,C,1
1887,528,D,3
1887,528,F,1
1887,528,Z,1
1887,548,J,1
1887,558,F,2
1887,558,K,1
1887,578,D,4
1887,578,H,2
1887,584,D,1
1887,586,G,1
1887,591,T,1
1887,598,D,2
1887,600,E,1
1887,600,F,4
1887,604,F,2
1887,608,D,3
1887,616,C,1
1887,616,D,18
1887,616,G,1
1887,616,M,1
1887,620,D,3
1887,630,D,1
1887,630,J,1
1887,630,M,4
1887,642,D,2
1887,643,D,18
1887,643,G,1
1887,643,J,1
1887,643,M,2
1887,643,P,5
1887,682,D,5
1887,682,M,1
1887,688,D,1
1887,705,D,2
1887,705,G,1
1887,710,D,2
1887,724,D,9
1887,724,E,2
1887,724,Z,1
1887,729,D,2
1887,740,F,1
1887,752,D,1
1887,756,B,1
1887,756,D,1
1887,756,H,2
1887,760,A,1
1887,764,D,1
1887,788,D,2
1887,788,H,1
1887,792,D,3
1887,804,D,3
1887,807,D,5
1887,818,D,7
1887,818,J,1
1887,818,Y,1
1887,826,B,2
1887,826,C,6
1887,826,D,65
1887,826,H,8
1887,826,J,4
1887,826,K,2
1887,826,P,30
1887,826,Z,3
1887,840,4,3
1887,840,B,3
1887,840,D,6
1887,840,E,99
1887,840,F,154
1887,840,G,2
1887,840,H,23
1887,840,J,6
1887,840,K,2
1887,840,M,1
1887,840,N,2
1887,840,P,44
1887,840,Q,6
1887,840,R,2
1887,840,S,1
1887,840,T,7
1887,840,U,2
1887,840,Y,11
1887,840,Z,6
1887,858,J,1
1887,862,F,2
1888,32,F,16
1888,32,J,1
1888,36,D,4
1888,36,F,1
1888,36,G,2
1888,36,H,2
1888,36,M,1
1888,40,D,3
1888,40,Q,1
1888,40,T,1
1888,44,E,1
1888,51,B,1
1888,51,D,1
1888,56,D,1
1888,56,Z,1
1888,68,F,4
1888,76,F,6
1888,76,J,1
1888,100,D,2
1888,104,D,1
1888,120,D,1
1888,124,D,1
1888,124,E,4
1888,124,F,16
1888,124,J,1
1888,124,K,1
1888,124,P,1
1888,124,Q,1
1888,124,S,1
1888,124,Y,1
1888,152,F,5
1888,152,Z,1
1888,156,D,30
1888,156,E,1
1888,156,M,2
1888,170,F,2
1888,178,D,4
1888,188,F,1
1888,192,E,1
1888,203,D,1
1888,208,D,1
1888,218,F,1
1888,226,D,1
1888,231,D,7
1888,246,C,1
1888,246,D,1
1888,246,H,2
1888,246,L,1
1888,250,A,2
1888,250,B,1
1888,250,C,1
1888,250,D,43
1888,250,E,1
1888,250,F,5
1888,250,H,2
1888,250,J,1
1888,250,M,3
1888,250,N,1
1888,250,P,13
1888,250,U,1
1888,258,D,1
1888,268,D,1
1888,276,D,14
1888,276,J,2
1888,276,P,6
1888,276,T,2
1888,288,D,2
1888,292,D,1
1888,300,D,5
1888,300,P,4
1888,324,B,4
1888,340,H,1
1888,348,D,3
1888,352,A,1
1888,356,B,1
1888,356,C,3
1888,356,D,11
1888,356,F,1
1888,356,H,3
1888,356,J,1
1888,356,M,2
1888,356,N,3
1888,356,P,1
1888,360,D,1
1888,360,H,1
1888,360,Q,2
1888,364,B,1
1888,364,D,1
1888,364,H,1
1888,364,Z,1
1888,368,D,1
1888,372,D,10
1888,372,K,1
1888,372,P,1
1888,376,D,2
1888,380,C,1
1888,380,D,21
1888,380,H,4
1888,380,K,1
1888,380,L,1
1888,380,P,4
1888,380,Q,1
1888,380,Z,1
1888,392,D,11
1888,392,P,1
1888,410,D,1
1888,417,P,1
1888,428,B,1
1888,446,D,1
1888,484,E,1
1888,484,F,16
1888,484,H,2
1888,484,P,3
1888,496,D,1
1888,504,G,1
1888,512,D,2
1888,512,Z,1
1888,528,D,2
1888,528,Z,3
1888,540,F,1
1888,558,F,3
1888,558,Q,1
1888,558,T,1
1888,558,Y,1
1888,578,P,1
1888,604,F,1
1888,608,D,3
1888,608,E,1
1888,616,D,12
1888,616,E,1
1888,616,H,1
1888,616,K,1
1888,616,P,2
1888,616,U,2
1888,620,D,3
1888,620,U,2
1888,620,Z,1
1888,630,F,2
1888,630,M,2
1888,642,D,3
1888,642,J,2
1888,643,C,1
1888,643,D,7
1888,643,G,2
1888,643,H,3
1888,643,J,1
1888,643,P,6
1888,682,D,6
1888,688,M,1
1888,706,D,1
1888,710,D,4
1888,724,D,13
1888,724,H,3
1888,724,J,1
1888,729,D,2
1888,752,D,3
1888,752,J,1
1888,756,D,1
1888,760,D,3
1888,788,Q,1
1888,792,C,1
1888,792,D,4
1888,792,E,1
1888,804,D,1
1888,807,P,1
1888,818,D,8
1888,818,P,1
1888,818,T,1
1888,826,B,6
1888,826,C,4
1888,826,D,34
1888,826,F,1
1888,826,H,9
1888,826,J,1
1888,826,K,1
1888,826,N,2
1888,826,P,21
1888,826,Q,6
1888,826,R,1
1888,826,Z,1
1888,834,H,1
1888,840,B,4
1888,840,C,3
1888,840,D,7
1888,840,E,105
1888,840,F,201
1888,840,G,1
1888,840,H,16
1888,840,J,11
1888,840,K,2
1888,840,M,3
1888,840,P,50
1888,840,S,1
1888,840,V,1
1888,840,Y,11
1888,840,Z,6
1888,850,F,1
1888,858,F,2
1888,862,F,2
1888,894,D,1
1889,10,G,1
1889,12,Z,1
1889,24,B,1
1889,24,D,3
1889,32,F,7
1889,32,H,1
1889,32,J,2
1889,32,Q,1
1889,36,D,6
1889,36,G,2
1889,36,P,2
1889,36,Q,1
1889,51,D,1
1889,56,D,2
1889,56,Y,1
1889,64,D,1
1889,68,J,1
1889,68,Q,1
1889,76,F,5
1889,76,G,1
1889,76,J,3
1889,124,E,5
1889,124,F,12
1889,124,H,1
1889,124,P,2
1889,144,D,1
1889,152,F,7
1889,152,H,2
1889,156,D,12
1889,156,K,2
1889,156,M,4
1889,156,N,1
1889,156,S,1
1889,170,F,1
1889,178,D,4
1889,180,D,3
1889,188,F,2
1889,192,F,3
1889,196,D,2
1889,208,D,1
1889,218,F,1
1889,222,F,1
1889,231,D,1
1889,250,C,2
1889,250,D,48
1889,250,F,3
1889,250,G,1
1889,250,H,1
1889,250,J,2
1889,250,K,1
1889,250,L,1
1889,250,N,1
1889,250,P,11
1889,250,T,1
1889,250,U,2
1889,250,Z,5
1889,268,D,4
1889,275,D,2
1889,276,D,13
1889,276,F,1
1889,276,H,3
1889,276,N,2
1889,276,P,2
1889,276,Q,3
1889,276,Y,2
1889,276,Z,3
1889,288,D,3
1889,288,G,1
1889,296,D,1
1889,300,D,9
1889,300,P,1
1889,300,Y,2
1889,348,D,2
1889,348,U,1
1889,356,B,1
1889,356,D,12
1889,356,F,2
1889,356,M,3
1889,356,P,4
1889,360,D,1
1889,364,D,1
1889,364,G,1
1889,372,D,6
1889,372,H,1
1889,372,K,3
1889,372,P,2
1889,380,B,1
1889,380,D,35
1889,380,N,1
1889,380,P,6
1889,380,Q,2
1889,380,Z,2
1889,392,C,2
1889,392,D,11
1889,392,P,1
1889,392,U,1
1889,410,D,1
1889,440,B,1
1889,442,M,1
1889,450,D,1
1889,470,D,1
1889,484,E,1
1889,484,F,13
1889,484,H,3
1889,484,R,1
1889,484,S,1
1889,484,Y,1
1889,504,D,9
1889,508,D,2
1889,508,H,1
1889,512,D,3
1889,528,D,4
1889,528,J,1
1889,528,Z,1
1889,554,D,1
1889,558,F,3
1889,558,Y,1
1889,578,D,1
1889,584,D,1
1889,591,F,2
1889,591,P,1
1889,600,F,2
1889,604,F,3
1889,604,H,2
1889,608,D,1
1889,616,C,1
1889,616,D,16
1889,616,G,3
1889,616,Y,1
1889,616,Z,1
1889,620,D,2
1889,620,H,1
1889,620,J,1
1889,630,M,1
1889,642,D,1
1889,642,N,1
1889,643,C,1
1889,643,D,13
1889,643,F,1
1889,643,G,1
1889,643,H,2
1889,643,K,2
1889,643,P,4
1889,682,D,5
1889,682,G,1
1889,682,P,1
1889,688,D,2
1889,688,H,2
1889,694,D,1
1889,704,D,3
1889,705,D,1
1889,705,P,1
1889,710,P,1
1889,724,D,7
1889,724,J,1
1889,724,K,2
1889,724,L,1
1889,724,Y,2
1889,724,Z,2
1889,729,P,1
1889,752,D,2
1889,756,D,3
1889,756,J,1
1889,760,D,1
1889,764,D,2
1889,788,D,1
1889,792,D,4
1889,807,D,3
1889,818,D,7
1889,818,M,2
1889,818,P,5
1889,826,B,4
1889,826,C,4
1889,826,D,50
1889,826,F,1
1889,826,H,2
1889,826,J,2
1889,826,K,2
1889,826,M,2
1889,826,N,2
1889,826,P,17
1889,826,U,2
1889,826,Z,2
1889,833,P,1
1889,840,B,8
1889,840,C,1
1889,840,D,12
1889,840,E,118
1889,840,F,138
1889,840,G,2
1889,840,H,20
1889,840,J,10
1889,840,K,1
1889,840,P,31
1889,840,Q,6
1889,840,R,1
1889,840,T,7
1889,840,Y,5
1889,840,Z,4
1889,858,F,1
1889,860,D,1
1889,862,F,3
1890,12,D,2
1890,24,D,4
1890,32,A,1
1890,32,F,8
1890,32,H,1
1890,36,C,1
1890,36,M,1
1890,36,P,2
1890,40,D,1
1890,51,D,2
1890,60,F,1
1890,68,F,4
1890,68,H,2
1890,76,F,5
1890,90,D,1
1890,100,D,1
1890,104,D,1
1890,124,E,3
1890,124,F,17
1890,124,H,1
1890,124,P,1
1890,124,Y,4
1890,144,D,1
1890,152,F,4
1890,156,D,11
1890,156,M,1
1890,156,P,1
1890,170,F,3
1890,170,G,1
1890,178,D,6
1890,178,Q,1
1890,180,B,1
1890,180,Y,1
1890,188,F,3
1890,191,D,1
1890,192,H,2
1890,203,D,2
1890,208,H,1
1890,218,F,2
1890,231,D,1
1890,233,D,1
1890,246,D,1
1890,246,J,2
1890,250,B,1
1890,250,C,1
1890,250,D,64
1890,250,E,3
1890,250,F,1
1890,250,G,1
1890,250,H,3
1890,250,J,2
1890,250,K,1
1890,250,N,1
1890,250,P,6
1890,250,R,1
1890,250,U,1
1890,250,Y,1
1890,250,Z,8
1890,275,D,1
1890,276,D,9
1890,276,H,2
1890,276,J,1
1890,276,N,1
1890,276,P,2
1890,276,R,1
1890,276,Y,2
1890,276,Z,1
1890,288,D,13
1890,300,D,6
1890,300,E,1
1890,300,J,1
1890,300,P,2
1890,304,G,1
1890,304,Z,1
1890,328,F,1
1890,332,F,1
1890,332,P,1
1890,340,F,1
1890,348,D,1
1890,348,Z,1
1890,356,B,2
1890,356,D,8
1890,356,F,1
1890,356,H,1
1890,356,M,4
1890,356,P,6
1890,360,D,2
1890,364,D,2
1890,368,P,1
1890,372,D,4
1890,372,M,1
1890,372,P,3
1890,380,B,1
1890,380,D,19
1890,380,G,1
1890,380,J,1
1890,380,N,2
1890,380,P,5
1890,380,Q,1
1890,380,T,1
1890,388,F,1
1890,392,B,1
1890,392,D,8
1890,392,G,1
1890,392,H,2
1890,392,J,3
1890,392,P,1
1890,418,D,1
1890,434,B,1
1890,454,D,1
1890,454,Y,1
1890,466,D,2
1890,470,D,1
1890,474,F,3
1890,480,D,2
1890,484,E,1
1890,484,F,7
1890,484,K,2
1890,484,T,1
1890,504,D,2
1890,508,D,8
1890,512,D,1
1890,528,D,3
1890,528,H,1
1890,528,J,1
1890,528,Z,1
1890,558,E,1
1890,558,F,4
1890,578,D,1
1890,586,D,1
1890,591,T,1
1890,598,D,1
1890,604,F,3
1890,604,J,1
1890,608,D,2
1890,616,B,1
1890,616,D,21
1890,616,P,1
1890,620,D,6
1890,620,J,1
1890,642,D,1
1890,643,B,1
1890,643,C,1
1890,643,D,23
1890,643,G,1
1890,643,H,1
1890,643,L,2
1890,643,P,4
1890,643,Q,2
1890,682,C,1
1890,682,D,3
1890,688,B,1
1890,688,D,1
1890,704,K,1
1890,710,D,2
1890,724,A,1
1890,724,B,1
1890,724,D,8
1890,724,G,1
1890,724,H,1
1890,724,J,1
1890,729,D,4
1890,752,D,7
1890,756,D,3
1890,760,N,1
1890,764,D,1
1890,764,F,1
1890,764,N,1
1890,776,D,1
1890,792,D,2
1890,792,N,2
1890,800,D,1
1890,807,D,4
1890,818,B,1
1890,818,D,5
1890,818,P,1
1890,826,B,7
1890,826,C,5
1890,826,D,73
1890,826,F,1
1890,826,G,2
1890,826,H,4
1890,826,J,2
1890,826,M,1
1890,826,N,1
1890,826,P,14
1890,826,T,1
1890,826,Z,2
1890,834,D,1
1890,840,B,5
1890,840,C,1
1890,840,D,6
1890,840,E,118
1890,840,F,225
1890,840,G,1
1890,840,H,17
1890,840,J,17
1890,840,K,2
1890,840,L,1
1890,840,M,2
1890,840,N,1
1890,840,P,31
1890,840,Q,2
1890,840,S,1
1890,840,T,5
1890,840,U,2
1890,840,V,1
1890,840,Y,15
1890,840,Z,3
1890,858,F,1
1890,860,D,1
1890,862,F,2
1890,862,J,1
1890,894,D,1
1891,12,D,2
1891,32,A,1
1891,32,F,6
1891,32,J,1
1891,36,D,1
1891,36,G,1
1891,36,H,1
1891,36,J,2
1891,36,P,1
1891,40,D,3
1891,40,E,1
1891,40,H,2
1891,51,D,3
1891,56,D,2
1891,56,J,1
1891,68,B,1
1891,68,F,6
1891,68,G,1
1891,68,Z,2
1891,76,F,7
1891,90,D,1
1891,100,D,1
1891,124,E,8
1891,124,F,9
1891,124,G,2
1891,124,H,1
1891,124,J,6
1891,124,P,1
1891,124,Y,1
1891,124,Z,1
1891,144,D,1
1891,148,D,2
1891,152,B,1
1891,152,F,10
1891,152,J,1
1891,152,Z,1
1891,156,D,11
1891,156,G,1
1891,156,M,5
1891,156,S,1
1891,156,T,1
1891,170,F,2
1891,178,A,2
1891,178,B,1
1891,178,D,3
1891,180,D,2
1891,188,C,1
1891,188,F,2
1891,192,F,1
1891,192,M,1
1891,203,P,1
1891,208,D,2
1891,214,F,1
1891,218,F,2
1891,222,F,2
1891,232,D,3
1891,246,C,2
1891,246,D,2
1891,250,A,1
1891,250,B,1
1891,250,C,3
1891,250,D,39
1891,250,H,3
1891,250,J,4
1891,250,L,1
1891,250,M,2
1891,250,P,4
1891,250,T,1
1891,250,U,2
1891,250,Z,4
1891,258,D,1
1891,268,D,1
1891,270,Z,1
1891,275,D,2
1891,276,C,2
1891,276,D,17
1891,276,H,4
1891,276,N,1
1891,276,P,2
1891,276,Q,1
1891,276,T,1
1891,288,D,3
1891,300,B,2
1891,300,D,3
1891,300,J,1
1891,300,P,2
1891,320,F,1
1891,320,P,1
1891,324,D,1
1891,332,F,1
1891,332,J,1
1891,340,F,2
1891,348,D,4
1891,348,H,2
1891,348,J,1
1891,352,P,2
1891,356,B,1
1891,356,D,14
1891,356,G,1
1891,356,H,2
1891,356,P,1
1891,356,Q,1
1891,360,D,4
1891,364,D,3
1891,372,D,3
1891,372,P,1
1891,380,B,1
1891,380,C,1
1891,380,D,25
1891,380,N,4
1891,380,P,5
1891,380,Q,1
1891,380,Z,1
1891,392,D,29
1891,392,H,2
1891,392,J,2
1891,392,K,1
1891,422,P,1
1891,430,D,2
1891,434,D,1
1891,454,D,1
1891,484,D,1
1891,484,E,1
1891,484,F,9
1891,484,K,1
1891,492,D,1
1891,496,D,1
1891,496,P,1
1891,504,D,1
1891,508,D,2
1891,528,B,2
1891,528,D,4
1891,528,M,1
1891,554,D,2
1891,558,F,1
1891,558,G,1
1891,558,T,1
1891,578,D,2
1891,578,P,1
1891,586,D,1
1891,598,D,1
1891,600,F,2
1891,604,E,1
1891,604,F,8
1891,604,L,1
1891,608,D,4
1891,608,K,3
1891,616,B,1
