recordID,subjectLocation
39345,Medan (Indonesia)
39345,Medan (Indonesia)
39346,Sweden
39346,Baltic States
39347,Austria
39347,Carinthia (Austria)
39348,Hallstatt (Austria)
39348,Salzkammergut (Austria)
39349,Sweden
39349,Finland
39350,South Africa
39351,"Friesach (Carinthia, Austria"
39352,Burma
39353,Uzbekistan
39353,Uzbekistan
39353,Uzbekistan
39354,Germany
39355,Germany
39355,Germany
39356,Frankfurt am Main (Germany)
39356,Prague (Czech Republic)
39356,Amsterdam (Netherlands)
39357,Manchuria (China)
39357,China
39358,Germany
39358,Germany (West)
39358,Germany (East)
39359,Saxony (Germany)
39359,Saxony (Germany)
39359,Saxony (Germany)
39360,Du¨sseldorf (Germany)
39361,Germany
39362,Germany
39362,Germany (East)
39363,Bashkortostan (Russia)
39364,Russia (Federation)
39364,Russia (Federation)
39365,Russia
39365,Russia
39366,Regional planning
39366,Russia (Federation)
39367,Russia (Federation)
39367,Russia (Federation)
39368,Saint Petersburg (Russia)
39369,Siberia (Russia)
39369,Siberia (Russia)
39370,Russia (Federation)
39371,Siberia (Russia)
39372,Lobni?a? (Russia)
39372,Lobni?a? (Russia)
39373,"Caucasus, Northern (Russia)"
39373,"Caucasus, Northern (Russia)"
39373,Social conflict
39374,"Europe, Eastern"
39375,United States
39375,Germany
39376,France
39377,Nobility
39377,Saxony (Germany)
39377,Saxony-Wittenberg
39378,Leipzig (Germany)
39378,Leipzig (Germany)
39379,Cherni?a?khovsk (Russia)
39380,Northern Ireland
39380,Northern Ireland
39381,Germany
39382,Creglingen (Germany)
39383,Ethiopia
39384,Germany
39385,Saxony-Anhalt (Germany)
39386,Europe
39386,Europe
39386,Europe
39387,Europe
39388,Germany
39388,Germany
39388,Germany
39389,Flensburg (Germany)
39390,Germany
39390,Germany
39391,Botswana
39391,Botswana
39392,Zimbabwe
39392,European Union countries
39393,Rabinal (Guatemala)
39394,Sun
39395,Manchester (England)
39396,Georgia (Republic)
39397,Georgia (Republic)
39397,Georgia (Republic)
39398,Georgia (Republic)
39399,Armenia
39400,Abkhazia (Georgia)
39401,Georgia (Republic)
39402,Georgia (Republic)
39403,Georgia (Republic)
39404,Georgia (Republic)
39404,Georgia (Republic)
39405,Gori (Georgia)
39405,Georgia (Republic)
39406,Byzantine Empire
39406,Greece
39407,Samc?xe (Georgia)
39407,Javaxet?i (Georgia)
39407,Georgia (Republic)
39408,Georgia (Republic)
39408,Georgia (Republic)
39409,Georgia (Republic)
39410,Gori (Georgia)
39410,Gori (Georgia)
39410,Georgia (Republic)
39410,Georgia (Republic)
39411,Georgia (Republic)
39412,Georgia (Republic)
39412,Georgia (Republic)
39413,Georgia (Republic)
39414,India
39414,India
39414,Georgia (Republic)
39415,Georgia (Republic)
39416,Georgia (Republic)
39416,Soviet Union
39417,Georgia (Republic)
39417,Georgia (Republic)
39418,Georgia (Republic)
39418,Georgia (Republic)
39419,Georgia (Republic)
39419,Georgia (Republic)
39419,Turkey
39420,Russia
39421,Georgia (Republic)
39421,Georgia (Republic)
39421,Georgia (Republic)
39421,Russia
39422,Georgia (Republic)
39423,Georgia (Republic)
39423,Georgia (Republic)
39424,Abkhazia (Georgia)
39424,Georgia (Republic)
39425,Georgia (Republic)
39426,Georgia (Republic)
39426,Georgia (Republic)
39427,Georgia (Republic)
39427,Georgia (Republic)
39428,Georgia (Republic)
39428,Georgia (Republic)
39428,Georgia (Republic)
39428,Soviet Union
39429,Georgia (Republic)
39429,Georgia (Republic)
39430,Georgia (Republic)
39430,Georgia (Republic)
39430,Georgia (Republic)
39430,Georgia (Republic)
39431,Georgia (Republic)
39432,Georgia (Republic)
39433,Georgia (Republic)
39434,Georgia (Republic)
39434,Russia
39434,Georgia (Republic)
39434,Russia
39435,Georgia (Republic)
39435,Georgia (Republic)
39436,Georgia (Republic)
39436,Georgia (Republic)
39437,Georgia (Republic)
39437,Georgia (Republic)
39437,Israel
39438,Georgia (Republic)
39439,Gudava (Georgia)
39439,Abkhazia (Georgia)
39439,Gudava (Georgia)
39439,Georgia (Republic)
39440,Georgia (Republic)
39440,Georgia (Republic)
39440,Georgia (Republic)
39440,Georgia (Republic)
39441,Kinki Region (Japan)
39442,Shimane-ken (Japan)
39443,Shimane-ken (Japan)
39444,Shimane-ken (Japan)
39445,Shimane-ken (Japan)
39446,Shimane-ken (Japan)
39446,Shimane-ken (Japan)
39447,Shimane-ken (Japan)
39448,Saitama-ken (Japan)
39449,Politicians
39449,Lebanon
39450,West Bank
39450,Gaza Strip
39451,Taiwan
39451,Taiwan
39452,Europe
39452,United States
39453,Yamanashi-ken (Japan)
39454,Hida Region (Japan)
39455,Kawagoe-shi (Japan)
39456,Kawagoe-shi (Japan)
39457,"Hanno¯-shi (Saitama-ken, Japan)"
39458,Saitama-ken (Japan)
39459,Saitama-ken (Japan)
39460,Saitama-ken (Japan)
39461,Saitama-ken (Japan)
39461,Saitama-ken (Japan)
39462,Saitama-ken (Japan)
39463,Kawagoe-shi (Japan)
39464,Saitama-ken (Japan)
39465,Saitama-ken (Japan)
39466,Japan.
39467,Soviet Union
39468,Moscow (Russia)
39469,Soviet Union
39470,Soviet Union
39471,Georgia (Republic)
39471,Georgia (Republic)
39471,Abkhazia (Georgia)
39472,T?bilisi (Georgia)
39473,Georgia (Republic)
39473,Europe
39473,Asia
39474,Georgia (Republic)
39474,Europe
39474,Georgia (Republic)
39474,Georgia (Republic)
39475,Abkhazia (Georgia)
39475,Abkhazia (Georgia)
39475,Georgia (Republic)
39476,Georgia (Republic)
39477,Georgia (Republic)
39477,Europe
39478,Afghanistan
39479,United States
39480,British Columbia
39481,Soviet Union
39481,Soviet Union
39482,United States
39483,Hawaii
39483,Hawaii
39484,Himalaya Mountains
39485,Thailand
39486,Timor-Leste
39486,Indonesia
39487,England
39488,Latvia
39489,"Fitzrovia (London, England)"
39490,Gorizia (Italy : Province)
39490,Friuli-Venezia Giulia (Italy)
39491,Dessau (Germany : Regierungsbezirk)
39491,Halle (Germany : Regierungsbezirk)
39492,Germany
39493,Kenya
39494,Egypt
39495,China
39496,New Jersey
39497,Haiti
39498,Mars (Planet)
39499,Milky Way.
39500,Nevada Test Site (Nev.)
39501,Persian Gulf States.
39502,Bangladesh
39503,Bangladesh
39504,Rome
39505,Egypt
39506,Central America
39506,Mexico
39507,Tuscany (Italy)
39508,Australia
39509,United States
39509,United States
39510,Earth (Planet)
39510,Earth (Planet)
39511,Bancroft (Ont.)
39512,England
39513,Texas
39514,United States
39514,Canada
39515,Saudi Arabia
39515,Saudi Arabia
39516,Versailles (France)
39517,West (U.S.)
39518,Sherman Hill (Wyo.)
39519,Outer space
39520,Ganymede (Satellite)
39521,Wayne County (Ky.)
39522,Casas Grandes Site (Mexico)
39523,Arizona
39524,Parc National du Banco (Co^te d'Ivoire)
39525,Parque Nacional Machalilla (Ecuador)
39526,South Asia
39526,South Asia
39526,South Asia
39527,Culver City (Calif.)
39528,United States
39529,Soviet Union
39530,Wabash and Erie Canal (Ind. and Ohio)
39531,Miami Beach (Fla.)
39531,"Art Deco Historic District (Miami Beach, Fla.)"
39532,Pennsylvania
39532,United States
39533,Byzantine Empire
39533,Byzantine Empire
39534,United States
39534,United States
39535,Port Griffith (Pa.)
39536,Shenandoah National Park
39537,Lebanon
39538,Pittsburgh (Pa.)
39539,Massa-Carrara (Italy : Province)
39540,United States
39541,European Union countries
39541,Europe
39542,United States
39542,United States
39542,United States
39543,Tucson (Ariz.)
39544,"Tennessee, West"
39545,Monmouth County (N.J.)
39546,"Chillicothe (Ross County, Ohio)"
39547,America
39548,Dublin (Ireland)
39549,Pennsylvania
39550,Rocky Mountains
39550,Colorado
39551,Maine
39551,Maine
39551,Maine
39552,California
39553,Hoboken (N.J.)
39554,Gibson County (Tenn.)
39555,Washington (State)
39556,Australia
39557,Lexington (Ky.)
39557,Kentucky
39557,United States
39558,Baton Rouge (La.)
39558,Baton Rouge (La.)
39559,Saugus (Mass.)
39560,"Texas, South"
39560,Padre Island (Tex.)
39560,Padre Island (Tex.)
39561,Wayne County (Neb.)
39562,Toronto (Ont.)
39562,Toronto (Ont.)
39563,Haycock (Pa. : Township)
39564,Boston (Mass.)
39564,Boston (Mass.)
39565,Augusta (Me.)
39566,Sonoma County (Calif.)
39567,Montgomery County (Md.)
39567,Maryland
39568,Los Angeles (Calif.)
39569,Monroe County (Ohio)
39569,Monroe County (Ohio)
39569,Monroe County (Ohio)
39569,Monroe County (Ohio)
39569,United States
39569,United States
39569,United States
39570,Arizona
39571,Alton (N.H.)
39572,Montgomery County (Md.)
39572,Frederick County (Md.)
39572,Maryland
39573,Muskingum County (Ohio)
39574,Great Britain
39574,Great Britain
39574,England
39574,England
39574,Buckinghamshire (England)
39575,Europe
39576,Oxford (England)
39577,Montre´al (Que´bec)
39578,Africa
39579,Montague County (Tex.)
39579,Montague County (Tex.)
39580,Great Britain
39581,England
39582,Soviet Union
39583,Orange (Calif.)
39583,Orange (Calif.)
39584,Vermont
39585,Dakota Territory
39586,Sicily (Italy)
39586,Sicily (Italy)
39587,Dublin (Ireland)
39588,Dublin (Ireland)
39589,Laytonsville (Md.)
39590,Mexico
39591,New Zealand
39592,Cumberland Gap (Ky. and Va.)
39592,Cumberland Gap (Ky. and Va.)
39592,Cumberland Gap (Tenn.)
39592,Cumberland Gap (Tenn.)
39593,Que´bec (Que´bec)
39593,Que´bec (Que´bec)
39593,Canada
39594,Montana
39594,Montana
39594,United States
39595,Kentucky
39596,Beverly (Mass.)
39597,Pennsylvania
39598,Robertson County (Tenn.)
39599,Cogan House (Pa. : Township)
39599,Cogan House (Pa. : Township)
39600,Louisiana
39601,Abbeville County (S.C.)
39601,South Carolina
39601,United States
39602,Hartford (Me.)
39603,Gorum (La.)
39604,United States
39605,Czech Republic
39605,Chicago (Ill.)
39605,Illinois
39606,"Makarovka (Volgogradskai?a? oblast', Russia)"
39606,"Makarovka (Volgogradskai?a? oblast', Russia)"
39607,Arizona
39607,Arizona
39608,Vancouver (B.C.)
39608,Vancouver (B.C.)
39609,Thomasville (Ga.)
39610,Holmes County (Fla.)
39611,Russell County (Ky.)
39612,San Francisco (Calif.)
39612,San Francisco Bay Area (Calif.)
39613,Tinton Region (S.D.)
39614,Maryland
39614,Montgomery County (Md.)
39615,Wauwatosa (Wis.)
39616,Paris (France)
39617,Paris (France)
39618,Troy (Extinct city)
39618,Greece
39618,Greece
39619,Albemarle County (N.C.)
39619,Perquimans County (N.C.)
39620,Africa
39620,United States
39621,Virginia
39622,Great Britain
39622,Germany
39623,United States
39623,United States
39624,Femme Osage (Mo.)
39624,Saint Charles County (Mo.)
39625,Femme Osage (Mo.)
39625,Saint Charles County (Mo.)
39626,Femme Osage (Mo.)
39626,Saint Charles County (Mo.)
39627,Great Britain
39627,Great Britain
39627,Great Britain
39628,Massac County (Ill.)
39628,Massac County (Ill.)
39629,Harford County (Md.)
39630,Punta Gorda (Fla.)
39631,Soviet Union
39631,Soviet Union
39632,Yugoslavia
39632,Former Yugoslav republics.
39633,London (England)
39634,Kentucky
39634,Ohio
39635,Norfolk County (Va.)
39636,Russia (Federation)
39636,Kalmykii?a? (Russia)
39636,Sakha (Russia)
39636,Tatarstan (Russia)
39637,Hana (Hawaii)
39637,Hana (Hawaii)
39638,Hunterdon County (N.J.)
39638,Hunterdon County (N.J.)
39638,New Jersey
39639,United States
39640,Poland
39641,Saint Augustine (Fla.)
39642,New Hampshire
39643,Great Britain
39643,Great Britain
39643,Great Britain
39643,South Africa
39643,Great Britain
39643,Great Britain
39643,Great Britain
39644,Great Britain
39644,Commonwealth countries
39645,Ceuta (Spain)
39645,Ceuta (Spain)
39646,Naples (Kingdom)
39647,Germany
39648,Latin America
39649,Cape of Good Hope (South Africa)
39649,Cape of Good Hope (South Africa)
39649,Cape of Good Hope (South Africa)
39649,Cape of Good Hope (South Africa)
39650,Seabrook (N.J.)
39651,KwaZulu-Natal (South Africa)
39651,Zululand (South Africa)
39652,Europe
39653,Cairo (Egypt)
39654,Germany
39655,Europe
39656,New York (State)
39656,United States
39656,New York (State)
39656,United States
39656,Virginia
39656,United States
39657,Richmond (Va.)
39657,Richmond (Va.)
39658,Bronxville (N.Y.)
39659,United States
39660,United States
39661,Virginia
39662,New Mexico
39663,Lawrenceville (Va.)
39664,"Africa, North"
39665,Ireland
39665,New Zealand
39666,Wayne County (N.C.)
39666,Wayne County (N.C.)
39666,United States
39667,Germany
39668,Germany
39668,Germany
39669,Brussels (Belgium)
39670,Bavaria (Germany)
39671,Brandenburg (Germany)
39671,Brandenburg (Germany)
39671,Germany
39672,Finland
39673,New York (N.Y.)
39674,Egypt
39675,England
39676,New York (N.Y.)
39677,Hawaii
39678,Buenos Aires (Argentina)
39679,Mexico
39680,United States
39680,Campbell County (Ky.)
39681,Pennsylvania
39682,Marshall (N.C.)
39683,Alabama
39684,Argyle (N.Y.)
39684,Washington County (N.Y.)
39685,United States
39685,United States
39686,United States
39686,United States
39686,New Orleans (La.)
39687,Arkansas
39688,Great Britain
39688,Great Britain
39689,Saline County (Kan.)
39690,New Hampshire
39691,England
39692,Alpine County (Calif.)
39692,Alpine County (Calif.)
39693,Saint Paul (Minn.)
39694,Texas
39695,Saint Charles County (Mo.)
39695,Saint Charles County (Mo.)
39696,Morocco
39697,United States
39698,Lavaca County (Tex.)
39699,London (England)
39700,Scotland
39701,Canada
39701,Canada
39701,Asia
39702,Kansas
39703,London (England)
39704,Commonwealth countries
39704,Great Britain
39705,England
39706,Rocky Mountains Region
39707,Caldwell County (Ky.)
39708,New Jersey
39708,United States
39709,Black Hills (S.D. and Wyo.)
39710,Wisconsin
39711,Florida
39712,Malawi
39713,Cayuga Lake (N.Y.)
39714,United States
39714,United States
39715,West (U.S.)
39716,Pennsylvania Canal (Pa.)
39717,Powhatan Point (Ohio)
39717,Powhatan Point (Ohio)
39718,Ireland
39718,Ireland
39719,United States
39719,United States
39719,United States
39720,Tazewell (Va.)
39721,Big South Fork National River and Recreation Area (Tenn. and Ky.)
39722,"Tennessee, East"
39722,"Tennessee, East"
39722,United States
39723,California
39723,California
39724,Floyd County (Ga.)
39725,United States
39726,Anne Arundel County (Md.)
39727,Yacolt (Wash.)
39728,Dunshaughlin (Ireland)
39729,Catlins District (N.Z.)
39730,Great Britain
39730,Great Britain
39730,Great Britain
39731,Marietta (Ga.)
39731,Cobb County (Ga.)
39732,"Southwest, New"
39732,Arizona
39733,Montana
39734,Pioche (Nev.)
39735,Mauritania
39736,Florida
39736,Florida
39737,Montana
39738,British Virgin Islands
39738,British Virgin Islands
39739,Puerto Rico
39739,Puerto Rico
39740,Guatemala
39740,Guatemala
39740,United States
39741,Wales
39742,United States
39742,Russia (Federation)
39742,United States
39743,Wyoming
39744,Virginia
39744,Virginia
39744,Jamestown (Va.)
39744,Williamsburg (Va.)
39744,Yorktown (Va.)
39745,Nebraska
39746,Great Britain
39746,Great Britain
39747,Canada
39748,Ireland
39749,Georgia
39750,King of Prussia (Pa.)
39751,United States
39751,United States
39751,United States
39752,"Sauganash (Chicago, Ill.)"
39752,Chicago (Ill.)
39753,San Francisco (Calif.)
39753,San Francisco (Calif.)
39754,United States
39754,United States
39755,United States
39756,Louisiana
39757,Pike's Peak (Colo.)
39758,Tennessee
39759,Niagara Frontier (N.Y.)
39759,Fort Erie (Ont.)
39759,United States
39760,Great Britain
39760,India
39761,Belfast (Northern Ireland)
39761,Irish
39761,London (England)
39761,Ireland
39762,Indiana
39763,Donegal (Ireland : County)
39763,Scotland
39764,Columbus (Ga.)
39765,Belfast (Northern Ireland)
39765,Northern Ireland
39766,Richmond (Va.)
39767,Great Britain
39767,Great Britain
39768,Great Britain
39769,Palestine (Tex.)
39769,Anderson County (Tex.)
39770,Tennessee
39770,North Carolina
39771,Virginia
39772,Maine
39772,Canada
39773,United States Highway 66
39773,Texas Panhandle (Tex.)
39774,Charleston (S.C.)
39774,South Carolina
39775,Canada
39775,Canada
39776,Wisconsin
39777,Ethiopia
39777,Ethiopia
39777,Ethiopia
39778,Connecticut
39778,
39779,United States
39780,Barnesville (Md.)
39780,Barnesville (Md.)
39780,Sellman (Md.)
39780,Sellman (Md.)
39780,Barnesville (Md.)
39780,Sellman (Md.)
39781,Indiana
39781,Kentucky
39782,Wessex (England)
39783,Arkansas
39784,Sainte Genevieve (Mo.)
39784,Sainte Genevieve (Mo.)
39784,Sainte Genevieve (Mo.)
39785,Virginia
39786,Sea Islands
39786,South Carolina
39787,Scotland
39787,Scotland
39788,Gettysburg National Military Park (Pa.)
39789,Holmdel (N.J.)
39789,Monmouth County (N.J.)
39790,English-speaking countries
39791,Spokane (Wash.)
39792,Fort Bliss (Tex.)
39792,Fort Bliss (Tex.)
39792,Texas
39792,New Mexico
39793,Washington Grove (Md.)
39794,Union Parish (La.)
39794,Louisiana
39795,United States
39795,United States
39796,Pittsburgh Region (Pa.)
39796,Allegheny County (Pa.)
39797,Former Soviet republics
39798,Russia
39798,Soviet Union
39798,Russia (Federation)
39799,Kazakhstan
39799,Latvia
39799,Kazakhstan
39799,Latvia
39800,Soviet Union
39800,Soviet Union
39801,Siberia (Russia)
39801,Siberia (Russia)
39802,Siberia (Russia)
39803,Krasnoi?a?rskii? krai? (Russia)
39804,Kievan Rus
39804,Kievan Rus
39804,Kievan Rus
39804,Kievan Rus
39804,Byzantine Empire
39805,Tomskai?a? oblast' (Russia)
39805,Tomskai?a? oblast' (Russia)
39806,"Podol'sk (Moscow, Russia)"
39806,Moscow (Russia)
39807,Former Soviet republics
39807,"Europe, Eastern"
39808,Crimea (Ukraine)
39808,Crimea (Ukraine)
39808,Crimea (Ukraine)
39809,Bulgaria
39810,Florida
39811,Seattle (Wash.)
39812,United States
39812,Alabama
39812,United States
39812,Alabama
39812,Alabama
39813,Nashville (Tenn.)
39813,Nashville (Tenn.)
39814,Green River Valley (Wyo-Utah)
39814,Green River Valley (Wyo.-Utah)
39815,Prince Frederick (Md.)
39815,Prince Frederick (Md.)
39816,Hardburly (Ky.)
39816,Hardburly (Ky.)
39817,Florida
39818,Boise County (Idaho)
39818,Comstock Lode (Nev.)
39819,Idaho
39820,Shiloh (Iowa : Township)
39821,Texas
39821,Texas
39821,Texas
39822,Great Britain
39823,Adams County (Ill.)
39824,Pentagon (Va.)
39825,Great Britain
39826,New England
39827,United States
39828,Lenawee County (Mich.)
39829,Alabama
39829,Alabama
39830,Switzerland
39830,Germany
39831,New Jersey
39831,United States
39832,Hazleton Region (Pa.)
39832,Hazleton Region (Pa.)
39833,Peace River Valley (B.C. and Alta.)
39834,Maine
39834,United States
39834,Norway (Me.)
39835,United States
39835,United States
39836,United States
39836,New Mexico
39837,Ontario
39837,Canada
39838,United States
39838,United States
39839,Miami (Fla.)
39839,Miami (Fla.)
39840,Levittown (N.Y.)
39841,Milwaukee (Wis.)
39841,Milwaukee (Wis.)
39842,Indianapolis (Ind.)
39842,Indianapolis (Ind.)
39843,United States
39843,South Carolina
39843,Barnwell County (S.C.)
39843,Barnwell County (S.C.)
39844,New Durham (N.H.)
39844,Middleton (N.H.)
39845,Nashville (Tenn.)
39845,Nashville (Tenn.)
39846,Portland (Or.)
39846,Portland (Or.)
39847,Paris (France)
39848,Great Britain
39848,Turkey
39848,Great Britain
39848,Great Britain
39848,Turkey
39849,Texas
39850,United States
39850,Galena (ill.)
39851,Australia
39851,Australia
39852,Scotland
39853,Glasgow (Scotland)
39854,Northern Neck (Va.)
39854,Northern Neck (Va.)
39855,Jefferson County (W. Va.)
39856,Great Britain
39857,Manard (Okla.)
39857,Manard (Okla.)
39858,Kerry (Ireland)
39859,Clare (Ireland)
39860,Cork (Ireland : County)
39861,Dublin (Ireland : County)
39862,Limerick (Ireland : County)
39863,Galway (Ireland : County)
39864,McCormick County (S.C.)
39864,McCormick County (S.C.)
39865,Oglethorpe County (Ga.)
39866,Illinois
39867,Long Island (N.Y.)
39867,Long Island (N.Y.)
39868,Southeast Asia
39868,Mauritania
39869,Minnesota
39870,Pennsylvania
39871,Canada
39872,Holmes County (Fla.)
39873,Holmes County (Fla.)
39874,McSherrystown (Pa.)
39874,Adams County (Pa.)
39875,"Coney Island (New York, N.Y.)"
39875,"Coney Island (New York, N.Y.)"
39875,New York (N.Y.)
39875,New York (N.Y.)
39876,United States
39877,England
39877,Great Britain
39877,Great Britain
39878,Atlantic Provinces
39879,Chiapas (Mexico)
39879,Chiapas (Mexico)
39880,"Tijuana (Baja California, Mexico)"
39880,"Tijuana (Baja California, Mexico)"
39880,"Tijuana (Baja California, Mexico)"
39881,Mexico
39882,Sonora (Mexico : State)
39882,Mexico
39883,Mexico
39884,Costa Rica
39884,Costa Rica
39885,Haiti
39886,Belize
39886,Belize
39887,Venezuela
39888,Latin America
39889,Portugal
39889,Portugal
39890,New York (N.Y.)
39891,United States
39892,Tennessee
39892,Cumberland Mountains
39893,Corinth (Miss.)
39894,New York (N.Y.)
39894,Connecticut
39895,Oceania
39896,Bermuda Islands
39897,Seattle (Wash.)
39898,Australia
39899,Sierra Nevada (Calif. and Nev.)
39900,Pennsylvania
39901,Western Australia
39902,Nebraska
39903,Tombstone (Ariz.)
39904,Canada
39905,Hardin County (Ill.)
39905,Hardin County (Ill.)
39906,Scott County (Va.)
39907,London (England)
39908,Manti Canyon (Utah)
39909,Maryland
39910,North Dakota
39910,North Dakota
39911,South America
39912,Craig County (Okla.)
39912,Vinita (Okla.)
39913,Rome (Italy)
39913,Vatican City
39914,Caldwell County (Ky.)
39914,Caldwell County (Ky.)
39914,United States
39915,United States
39915,United States
39916,Louisiana
39916,Texas
39917,United States
39918,Hightstown (N.J.)
39918,East Windsor (N.J.)
39919,Dover-Foxcroft (Me. : Town)
39919,Dover-Foxcroft (Me. : Town)
39920,United States
39920,United States
39921,Canada
39921,France
39921,Que´bec (Province)
39922,Murfreesboro (N.C.)
39922,North Carolina
39923,Wales
39924,Virginia
39925,Great Britain
39925,London (England)
39925,Great Britain
39926,Ohio
39926,United States
39926,Dayton (Ohio)
39926,Montgomery County (Ohio)
39927,Maryland
39928,Scotch Ridge (Ohio)
39929,West (U.S.)
39930,Bruce (Ont. : County)
39930,Grey (Ont. : County)
39931,Great Britain
39931,Great Britain
39931,Great Britain
39932,United States
39933,Rome
39934,"California, Northern"
39935,France
39936,Greece
39937,Los Angeles (Calif.)
39938,Switzerland
39939,Bellaire (Ohio)
39939,Belmont County (Ohio)
39940,Massachusetts
39941,Lewis County (Ky.)
39942,Ohio
39943,Michigan
39944,Stone Harbor (N.J.)
39944,Stone Harbor (N.J.)
39945,Putnam County (Fla.)
39945,United States
39945,Putnam County (Fla.)
39946,Paris (France)
39946,Paris (France)
39947,Australia
39947,Australia
39948,West Virginia
39949,Scotland
39949,China
39950,Northumbria (Kingdom)
39951,Tennessee
39952,United States
39953,Africa
39953,Africa
39954,Ontario
39955,United States
39955,China
39955,Yangtze River (China)
39956,Ireland
39957,England
39957,England
39958,Que´bec (Province)
39958,Que´bec (Province)
39958,Canada
39958,Que´bec (Province)
39958,Canada
39959,United States
39960,Great Britain
39961,South Uist (Scotland)
39961,Benbecula (Scotland)
39962,Western Isles (Scotland)
39962,Ontario
39963,Lewis with Harris Island (Scotland)
39964,Banff National Park (Alta.)
39964,Banff National Park (Alta.)
39965,Canyon County (Idaho)
39966,Kent (Ohio)
39967,"Weimar (Thuringia, Germany)"
39967,"Weimar (Thuringia, Germany)"
39968,Greece
39969,Islam
39970,Aurich (Germany : Regierungsbezirk)
39971,Russia
39972,New England
39973,New York (N.Y.)
39974,England
39975,West (U.S.)
39976,Australia
39977,Alaska
39978,Illinois
39979,Australia
39980,Great Britain
39980,Great Britain
39981,Malabar (India)
39982,North Hampton (N.H. : Town)
39983,Armenia
39983,Byzantine Empire
39984,Polk County (Mo.)
39984,Polk County (Mo.)
39984,United States
39985,Holmes County (Fla.)
39986,France
39986,Europe
39987,Peru
39988,Hampton (Va.)
39989,Paris (France)
39989,Paris (France)
39990,Rome (Italy)
39990,Rome (Italy)
39990,Rome
39991,Italy
39992,Dominican Republic
39992,Dominican Republic
39993,Argentina
39994,Italy
39995,Mississippi River
39996,"Northwest, Old"
39997,Etruria
39998,Australia
39999,Alaska
40000,United States
40001,Montana
40002,Hameln (Germany)
40002,Hameln (Germany)
40003,Europe
40003,Europe
40004,Mediterranean Region
40005,Macedonia (Greece)
40005,Greece
40006,Amur River Region (China and Russia)
40007,Soviet Union
40008,Poland
40009,Moscow (Russia)
40010,Iran
40011,Siberia (Russia)
40012,Poland
40013,Soviet Union
40014,Russia
40014,Soviet Union
40014,Russia (Federation)
40015,Austria
40015,Austria
40016,Spain
40017,China
40018,Germany
40019,"Europe, Central"
40020,Europe
40020,European Union countries
40020,Germany
40021,Romania
40022,France
40022,France
40023,Martinsburg (W. Va.)
40023,Berkeley County (W. Va.)
40024,Washington County (Tenn.)
40025,Polk County (Mo.)
40026,Elk Park Ranch (Colo.)
40026,Elk Park Ranch (Colo.)
40027,Scotland
40027,Scotland
40028,Canada
40029,Eritrea
40029,Eritrea
40029,Ethiopia
40030,Passaic County (N.J.)
40030,Bergen County (N.J.)
40030,Paterson (N.J.)
40031,Maryland
40032,Rockford (Ill.)
40032,Illinois
40033,Morrison (Wis.)
40034,Nigeria
40035,Rains County (Tex.)
40036,Western and Northern Territories (Poland)
40036,Sudetenland (Czech Republic)
40037,Nottingham (England)
40038,United States
40038,Minnesota
40039,Madison County (Tenn.)
40040,Chicot County (Ark.)
40040,Arkansas
40040,Mississippi River Valley
40040,United States
40041,Pennsylvania
40042,Spokane (Wash.)
40043,New York (State)
40043,United States
40044,Buffalo (N.Y.)
40045,Kentucky
40046,Williams (Ariz.)
40046,Williams Region (Ariz.)
40047,Bath County (Va.)
40048,Canadian Rockies (B.C. and Alta.)
40048,Canadian Rockies (B.C. and Alta.)
40049,Gage County (Neb.)
40049,Gage County (Neb.)
40049,Gage County (Neb.)
40050,Alabama
40050,United States
40050,United States
40051,White Mountains (N.H. and Me.)
40051,White Mountains (N.H. and Me.)
40052,Arkansas
40053,Louisiana
40054,Former Soviet republics
40054,United States
40054,United States
40055,United States
40056,"East Village (New York, N.Y.)"
40057,Jerauld County (S.D.)
40057,Jerauld County (S.D.)
40057,United States
40058,Dutzow (Mo.)
40058,Dutzow (Mo.)
40058,Dutzow (Mo.)
40059,Canada
40060,Georgia
40060,Southern States
40060,United States
40061,Michigan
40062,Dublin (Ireland)
40062,Israel
40063,Wanlockhead (Scotland)
40064,Hungary
40065,Belarus
40066,Rhode Island
40066,Narragansett (R.I. : Town)
40067,Monopoli (Italy)
40068,Germany
40068,Germany
40069,Germany
40069,Germany
40070,Germany
40070,Germany
40071,Germany
40071,Germany
40071,Germany (East)
40072,Germany
40072,Germany
40073,Germany
40073,Europe
40074,Germany
40074,Jews
40075,Potsdam Region (Germany)
40076,Rhine Province (Germany)
40076,North Rhine-Westphalia (Germany)
40077,Minnesota
40078,Missouri
40078,Mississippi River
40079,West (U.S.)
40080,United States
40080,United States
40081,United States
40081,United States
40082,Ireland
40083,England
40084,England.
40085,India
40086,South Africa
40087,Dublin (Ireland)
40087,Dublin (Ireland)
40087,Dublin (Ireland)
40088,Kingstree (S.C.)
40089,"East End (London, England)"
40090,Missouri
40090,Missouri
40091,Eureka Springs (Ark.)
40092,Wyoming County (W. Va.)
40092,Wyoming County (W. Va.)
40092,United States
40093,McDowell County (W. Va.)
40093,McDowell County (W. Va.)
40093,United States
40094,McDowell County (W. Va.)
40094,McDowell County (W. Va.)
40094,United States
40095,Berlin (Germany)
40095,Berlin (Germany)
40096,Wu¨rttemberg (Germany)
40096,Germany
40097,Maritime Provinces
40098,Wu¨rttemberg (Germany)
40098,Germany
40099,Europe
40100,Switzerland
40101,Japan
40102,Germany
40102,Germany
